Billing account name,Billing account ID,Project name,Project ID,Service description,Service ID,SKU description,SKU ID,Credit type,Cost type,Usage start date,Usage end date,Usage amount,Usage unit,Unrounded Cost ($),Cost ($),
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Load Balancing: Forwarding Rule Minimum Service Charge in Americas,B16D-040F-F105,,Usage,2020-04-01,2020-04-30,720,hour,17.999877,18.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Load Balancing: Forwarding Rule Minimum Service Charge in Americas,B16D-040F-F105,,Usage,2020-04-01,2020-04-30,720,hour,17.999877,18.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Static Ip Charge,66A2-68EA-56BE,,Usage,2020-04-01,2020-04-30,"1,440",hour,14.389814,14.39,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,External IP Charge on a Standard VM,C054-7F72-A02E,,Usage,2020-04-01,2020-04-30,"3,055.071",hour,11.775621,11.78,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Load Balancing: Data Processing Charge in Americas,EECF-0EFC-74CA,,Usage,2020-03-31,2020-04-30,"1,031.065",gibibyte,8.248163,8.25,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2020-04-01,2020-04-30,295.59,gibibyte month,7.685316,7.69,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,E2 Instance Core running in Americas,CF4E-A0C7-E3BF,,Usage,2020-04-23,2020-04-30,350.535,hour,7.645694,7.65,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Load Balancing: Forwarding Rule Additional Service Charge in Americas,E7EB-2F82-336A,,Usage,2020-04-01,2020-04-30,720,hour,7.199886,7.20,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Zone Egress,DE9E-AFBC-A15A,,Usage,2020-03-31,2020-04-30,662.063,gibibyte,6.620278,6.62,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to APAC,6B8F-E63D-832B,,Usage,2020-03-31,2020-04-30,47.797,gibibyte,5.636737,5.64,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,E2 Instance Ram running in Americas,F449-33EC-A5EF,,Usage,2020-04-23,2020-04-30,"1,402.141",gibibyte hour,4.099167,4.10,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to Americas,F274-1692-F213,,Usage,2020-03-31,2020-04-30,29.086,gibibyte,3.488550,3.49,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Zone Egress,DE9E-AFBC-A15A,,Usage,2020-03-31,2020-04-30,335.083,gibibyte,3.350645,3.35,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to EMEA,DFA5-B5C6-36D6,,Usage,2020-03-31,2020-04-30,14.826,gibibyte,1.709808,1.71,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to EMEA,DFA5-B5C6-36D6,,Usage,2020-03-31,2020-04-30,12.077,gibibyte,1.398028,1.40,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to China,9DE9-9092-B3BC,,Usage,2020-03-31,2020-04-30,3.905,gibibyte,0.897837,0.90,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to APAC,6B8F-E63D-832B,,Usage,2020-03-31,2020-04-30,7.47,gibibyte,0.874714,0.87,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2020-04-01,2020-04-30,14.305,gibibyte month,0.371896,0.37,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Load Balancing: Data Processing Charge in Americas,EECF-0EFC-74CA,,Usage,2020-03-31,2020-04-30,21.942,gibibyte,0.175441,0.18,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to Australia,FDBC-6E3B-D4D8,,Usage,2020-03-31,2020-04-30,0.762,gibibyte,0.144634,0.14,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to China,9DE9-9092-B3BC,,Usage,2020-03-31,2020-04-30,0.335,gibibyte,0.076928,0.08,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to Australia,FDBC-6E3B-D4D8,,Usage,2020-03-31,2020-04-30,0.404,gibibyte,0.076349,0.08,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Cloud Key Management Service (KMS),EE2F-D110-890C,Active software symmetric key versions,E09C-32B3-9AC7,,Usage,2020-04-01,2020-04-30,1,active key versions,0.059760,0.06,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Storage Image,DAA2-253C-6680,,Usage,2020-04-01,2020-04-30,0.861,gibibyte month,0.042935,0.04,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Cloud Storage,95FF-2EF5-5EA1,Multi-Region Standard Class B Operations,8AE7-5BBD-8F38,,Usage,2020-04-01,2020-04-30,"9,677",count,0.003857,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Egress via Carrier Peering Network - Americas Based,984A-1F27-2D1F,,Usage,2020-03-31,2020-04-30,0.044,gibibyte,0.001491,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Cloud Storage,95FF-2EF5-5EA1,Multi-Region Standard Class A Operations,9ADA-9AED-1B24,,Usage,2020-04-01,2020-04-30,205,count,0.001025,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Cloud Storage,95FF-2EF5-5EA1,Multi-Region Standard Class B Operations,8AE7-5BBD-8F38,,Usage,2020-04-05,2020-04-29,715,count,0.000276,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Egress via Carrier Peering Network - Americas Based,984A-1F27-2D1F,,Usage,2020-04-01,2020-04-30,0.001,gibibyte,0.000017,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Los Angeles,0C3C-6B13-B1E8,,Usage,2020-04-01,2020-04-30,0.001,gibibyte,0.000005,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Kubernetes Engine,CCD8-9BF1-090E,Regional Kubernetes Clusters,B561-BFBD-1264,,Usage,2020-04-27,2020-04-30,85.494,hour,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,App Engine,F17B-412E-CB64,Cloud Firestore Read Ops Los Angeles,7AFB-307D-E1EE,,Usage,2020-04-23,2020-04-23,1,count,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 20.04 LTS (Focal Fossa) (CPU cost),DF89-9851-3C54,,Usage,2020-04-23,2020-04-30,175.268,hour,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Ingress from Americas to Americas,E926-D07C-E1A4,,Usage,2020-03-31,2020-04-30,39.925,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 18.04 LTS (Bionic Beaver) (CPU cost),D2D4-1351-297C,,Usage,2020-04-01,2020-04-30,"8,640",hour,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Ingress from Americas to Americas,E926-D07C-E1A4,,Usage,2020-03-31,2020-04-30,"1,241.936",gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Load Balancing: Data Processing Charge in Americas,F121-CBEF-58DD,,Usage,2020-03-31,2020-04-30,"1,980.086",gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 20.04 LTS (Focal Fossa) (CPU cost),DF89-9851-3C54,,Usage,2020-04-23,2020-04-23,1.415,hour,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2020-04-01,2020-04-30,0.001,gibibyte month,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Kubernetes Engine,CCD8-9BF1-090E,Regional Kubernetes Clusters,B561-BFBD-1264,,Usage,2020-04-27,2020-04-30,85.494,hour,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 20.04 LTS (Focal Fossa) (CPU cost),D39A-E0A6-C301,,Usage,2020-04-23,2020-04-23,2.83,hour,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Zone Ingress,D0CC-50DF-59D2,,Usage,2020-03-31,2020-04-30,"2,310.522",gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Google Ingress from Americas to Americas,123C-0EFC-B7C8,,Usage,2020-03-31,2020-04-30,7.208,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Ingress from EMEA to Americas,2F99-3A90-373B,,Usage,2020-03-31,2020-04-30,6.951,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 20.04 LTS (Focal Fossa) (RAM cost),A40C-DDB6-A932,,Usage,2020-04-23,2020-04-30,"1,402.141",gibibyte hour,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Google Egress from Americas to Americas,92CB-C25F-B1D1,,Usage,2020-03-31,2020-04-30,24.469,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Ingress from APAC to Americas,7151-106A-2684,,Usage,2020-03-31,2020-04-30,2.088,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Ingress from APAC to Americas,7151-106A-2684,,Usage,2020-03-31,2020-04-30,32.406,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Ingress from Australia to Americas,773D-F52D-63CD,,Usage,2020-03-31,2020-04-30,0.302,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Hong Kong,7EDC-324D-8320,,Usage,2020-03-31,2020-04-30,0.001,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Ingress from London to Americas,8687-6D6B-5B8B,,Usage,2020-03-31,2020-04-30,0.001,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Hong Kong to Americas,4B24-F362-2296,,Usage,2020-03-31,2020-04-30,0.001,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Google Egress from Americas to Americas,92CB-C25F-B1D1,,Usage,2020-03-31,2020-04-30,289.294,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Ingress via Carrier Peering Network - Americas Based,427E-B4F2-B5CF,,Usage,2020-03-31,2020-04-30,14.325,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Load Balancing: Forwarding Rule Service Charge in Americas,3B5E-586F-A3B4,,Usage,2020-04-01,2020-04-30,"14,400",hour,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 20.04 LTS (Focal Fossa) (RAM cost),A40C-DDB6-A932,,Usage,2020-04-23,2020-04-23,11.323,gibibyte hour,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 18.04 LTS (Bionic Beaver) (RAM cost),2C7B-35C6-FB5F,,Usage,2020-04-01,2020-04-30,"52,560",gibibyte hour,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Ingress from China to Americas,227B-5B2B-A75A,,Usage,2020-03-31,2020-04-30,2.203,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Americas to Americas,1E55-5CEB-2AB1,,Usage,2020-04-01,2020-04-30,0.008,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Americas,C8EA-1A86-3D28,,Usage,2020-04-01,2020-04-30,0.081,gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Google Ingress from Americas to Americas,123C-0EFC-B7C8,,Usage,2020-03-31,2020-04-30,"1,023.146",gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,ucb-datahub-2018,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Zone Ingress,D0CC-50DF-59D2,,Usage,2020-03-31,2020-04-30,"3,301.143",gibibyte,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 20.04 LTS (Focal Fossa) (CPU cost),D39A-E0A6-C301,,Usage,2020-04-23,2020-04-30,350.535,hour,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Compute Engine,6F81-5844-456A,Licensing Fee for Debian 9 Stretch on g1-small,D787-6E2F-57B6,,Usage,2020-04-01,2020-04-30,719.866,hour,0.000000,0.00,
Data Hub,01A56A-FF37DD-411346,data8x-scratch,data8x-scratch,Kubernetes Engine,CCD8-9BF1-090E,Zonal Kubernetes Clusters,6B92-A835-08AB,,Usage,2020-04-17,2020-04-27,251.594,hour,0.000000,0.00,
