Invoice number,3909411866,
Invoice date,2021-04-30,
Due date,2021-05-30,
Billing ID,5261-1868-6451,
Billing account ID,01A56A-FF37DD-411346,
Currency,USD,
Total amount due,"$13,879.07",
Billing account name,Billing account ID,Project name,Project ID,Service description,Service ID,SKU description,SKU ID,Credit type,Cost type,Usage start date,Usage end date,Usage amount,Usage unit,Unrounded Cost ($),Cost ($),
,,,ucb-datahub-2018,Kubernetes Engine,CCD8-9BF1-090E,Regional Kubernetes Clusters,B561-BFBD-1264,,Usage,2021-04-01,2021-04-30,720,hour,71.999646,72.00,
,,,data8x-scratch,Kubernetes Engine,CCD8-9BF1-090E,Regional Kubernetes Clusters,B561-BFBD-1264,,Usage,2021-04-01,2021-04-30,720,hour,71.999645,72.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,E2 Instance Core running in Americas,CF4E-A0C7-E3BF,,Usage,2021-04-01,2021-04-30,"1,438.504",hour,31.375723,31.38,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Storage PD Snapshot,817F-F5A3-514E,,Usage,2021-04-01,2021-04-30,"1,101.837",gibibyte month,28.517261,28.52,
,,,ucb-datahub-2018,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2021-04-01,2021-04-30,959.609,gibibyte month,24.949809,24.95,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Load Balancing: Forwarding Rule Minimum Service Charge in Americas,B16D-040F-F105,,Usage,2021-04-01,2021-04-30,719.252,hour,17.981159,17.98,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Load Balancing: Forwarding Rule Minimum Service Charge in Americas,B16D-040F-F105,,Usage,2021-04-01,2021-04-30,719.252,hour,17.981159,17.98,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,E2 Instance Ram running in Americas,F449-33EC-A5EF,,Usage,2021-04-01,2021-04-30,"5,754.019",gibibyte hour,16.821642,16.82,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,External IP Charge on a Standard VM,C054-7F72-A02E,,Usage,2021-04-01,2021-04-30,"4,315.955",hour,16.744591,16.74,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Static Ip Charge,66A2-68EA-56BE,,Usage,2021-04-01,2021-04-30,"1,438.504",hour,14.374788,14.37,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Load Balancing: Data Processing Charge in Americas,EECF-0EFC-74CA,,Usage,2021-04-01,2021-04-30,"1,503.251",gibibyte,12.025521,12.03,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Small Instance with 1 VCPU running in Americas,82AF-89FC-240D,,Usage,2021-04-08,2021-04-30,388.292,hour,9.979011,9.98,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Small Instance with 1 VCPU running in Americas,82AF-89FC-240D,,Usage,2021-04-01,2021-04-30,330.961,hour,8.505618,8.51,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to APAC,6B8F-E63D-832B,,Usage,2021-04-01,2021-04-30,66.768,gibibyte,7.902372,7.90,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Load Balancing: Forwarding Rule Additional Service Charge in Americas,E7EB-2F82-336A,,Usage,2021-04-01,2021-04-30,719.252,hour,7.192373,7.19,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Zone Egress,DE9E-AFBC-A15A,,Usage,2021-04-01,2021-04-30,628.781,gibibyte,6.287314,6.29,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to China,9DE9-9092-B3BC,,Usage,2021-04-01,2021-04-30,16.26,gibibyte,3.739108,3.74,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to EMEA,DFA5-B5C6-36D6,,Usage,2021-04-01,2021-04-30,14.109,gibibyte,1.624963,1.62,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to Americas,F274-1692-F213,,Usage,2021-04-01,2021-04-30,13.676,gibibyte,1.614515,1.61,
,,,data8x-scratch,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2021-04-01,2021-04-30,61.913,gibibyte month,1.138250,1.14,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to EMEA,DFA5-B5C6-36D6,,Usage,2021-04-01,2021-04-30,6.99,gibibyte,0.786007,0.79,
,,,data8x-scratch,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,,Usage,2021-04-01,2021-04-30,26.857,gibibyte month,0.698248,0.70,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to APAC,6B8F-E63D-832B,,Usage,2021-04-01,2021-04-30,5.572,gibibyte,0.657428,0.66,
,,,ucb-datahub-2018,Cloud Storage,95FF-2EF5-5EA1,Download Worldwide Destinations (excluding Asia & Australia),22EB-AAE8-FBCD,,Usage,2021-04-20,2021-04-20,3.923,gibibyte,0.350749,0.35,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to Australia,FDBC-6E3B-D4D8,,Usage,2021-04-01,2021-04-30,1.76,gibibyte,0.333247,0.33,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to China,9DE9-9092-B3BC,,Usage,2021-04-01,2021-04-30,0.799,gibibyte,0.183449,0.18,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Zone Egress,DE9E-AFBC-A15A,,Usage,2021-04-01,2021-04-30,11.084,gibibyte,0.110579,0.11,
,,,ucb-datahub-2018,Cloud Key Management Service (KMS),EE2F-D110-890C,Active software symmetric key versions,E09C-32B3-9AC7,,Usage,2021-04-01,2021-04-30,1.743,active key versions,0.102538,0.10,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Load Balancing: Data Processing Charge in Americas,EECF-0EFC-74CA,,Usage,2021-04-01,2021-04-30,11.632,gibibyte,0.092896,0.09,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Egress from Americas to Australia,FDBC-6E3B-D4D8,,Usage,2021-04-01,2021-04-30,0.313,gibibyte,0.059109,0.06,
,,,data8x-scratch,Cloud Key Management Service (KMS),EE2F-D110-890C,Active software symmetric key versions,E09C-32B3-9AC7,,Usage,2021-04-01,2021-04-30,0.996,active key versions,0.057360,0.06,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Storage Image,DAA2-253C-6680,,Usage,2021-04-01,2021-04-30,0.86,gibibyte month,0.042850,0.04,
,,,ucb-datahub-2018,Cloud Storage,95FF-2EF5-5EA1,Multi-Region Standard Class B Operations,8AE7-5BBD-8F38,,Usage,2021-04-02,2021-04-30,"22,820",count,0.009108,0.01,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Egress via Carrier Peering Network - Americas Based,984A-1F27-2D1F,,Usage,2021-04-01,2021-04-30,0.159,gibibyte,0.005795,0.01,
,,,ucb-datahub-2018,Cloud Key Management Service (KMS),EE2F-D110-890C,Cryptographic operations with a software symmetric key,3BDA-77FB-678B,,Usage,2021-04-06,2021-04-30,"1,930",cryptographic operations,0.005790,0.01,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Los Angeles,0C3C-6B13-B1E8,,Usage,2021-04-01,2021-04-29,0.101,gibibyte,0.000975,0.00,
,,,ucb-datahub-2018,Cloud Storage,95FF-2EF5-5EA1,Multi-Region Standard Class A Operations,9ADA-9AED-1B24,,Usage,2021-04-01,2021-04-30,183,count,0.000915,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Virginia,C863-37DA-506E,,Usage,2021-04-01,2021-04-30,0.037,gibibyte,0.000358,0.00,
,,,data8x-scratch,Cloud Storage,95FF-2EF5-5EA1,Multi-Region Standard Class B Operations,8AE7-5BBD-8F38,,Usage,2021-04-02,2021-04-30,620,count,0.000235,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Los Angeles,0C3C-6B13-B1E8,,Usage,2021-04-01,2021-04-30,0.013,gibibyte,0.000124,0.00,
,,,ucb-datahub-2018,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Regional,E5F0-6A5D-7BAD,,Usage,2021-04-20,2021-04-20,0.004,gibibyte month,0.000089,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Egress via Carrier Peering Network - Americas Based,984A-1F27-2D1F,,Usage,2021-04-01,2021-04-30,0.004,gibibyte,0.000084,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Salt Lake City,40D6-DDD1-E008,,Usage,2021-04-14,2021-04-27,0.001,gibibyte,0.000008,0.00,
,,,data8x-scratch,Cloud Key Management Service (KMS),EE2F-D110-890C,Cryptographic operations with a software symmetric key,3BDA-77FB-678B,,Usage,2021-04-06,2021-04-06,1,cryptographic operations,0.000003,0.00,
,,,data8x-scratch,Stackdriver Logging,5490-F7B7-8DF6,Log Volume,143F-A1B0-E0BE,,Usage,2021-04-01,2021-04-30,7.571,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Google Ingress from Americas to Americas,123C-0EFC-B7C8,,Usage,2021-04-01,2021-04-30,30.387,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Intra Zone Egress,14F9-7705-2FD4,,Usage,2021-04-01,2021-04-30,201.488,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Montreal to Americas,1B9B-60EB-AF3D,,Usage,2021-04-01,2021-04-27,0.002,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Americas to Americas,1E55-5CEB-2AB1,,Usage,2021-04-01,2021-04-30,0.001,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Ingress from China to Americas,227B-5B2B-A75A,,Usage,2021-04-01,2021-04-30,0.365,gibibyte,0.000000,0.00,
,,,data8x-scratch,Cloud Storage,95FF-2EF5-5EA1,Regional Standard Class B Operations,7870-010B-2763,,Usage,2021-04-20,2021-04-20,1,count,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 18.04 LTS (Bionic Beaver) (RAM cost),2C7B-35C6-FB5F,,Usage,2021-04-01,2021-04-30,"14,744.673",gibibyte hour,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Ingress from EMEA to Americas,2F99-3A90-373B,,Usage,2021-04-01,2021-04-30,3.045,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Load Balancing: Forwarding Rule Service Charge in Americas,3B5E-586F-A3B4,,Usage,2021-04-01,2021-04-30,"4,315.513",hour,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Load Balancing: Data Processing Charge in Americas,F121-CBEF-58DD,,Usage,2021-04-01,2021-04-30,38.818,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Los Angeles to Americas,EB67-3CB7-1BF5,,Usage,2021-04-01,2021-04-30,0.005,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Ingress via Carrier Peering Network - Americas Based,427E-B4F2-B5CF,,Usage,2021-04-01,2021-04-30,1.697,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Ingress from Americas to Americas,E926-D07C-E1A4,,Usage,2021-04-01,2021-04-30,6.981,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 20.04 LTS (Focal Fossa) (CPU cost),DF89-9851-3C54,,Usage,2021-04-01,2021-04-30,719.252,hour,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Montreal,5E0D-5F20-E67E,,Usage,2021-04-01,2021-04-26,0.004,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Licensing Fee for Debian 9 Stretch on g1-small,D787-6E2F-57B6,,Usage,2021-04-01,2021-04-30,719.252,hour,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 20.04 LTS (Focal Fossa) (CPU cost),D39A-E0A6-C301,,Usage,2021-04-01,2021-04-30,"1,438.504",hour,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 18.04 LTS (Bionic Beaver) (CPU cost),D2D4-1351-297C,,Usage,2021-04-01,2021-04-30,"2,877.009",hour,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Ingress from APAC to Americas,7151-106A-2684,,Usage,2021-04-01,2021-04-30,1.611,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Zone Ingress,D0CC-50DF-59D2,,Usage,2021-04-01,2021-04-30,171.453,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to London,7618-3912-3F75,,Usage,2021-04-01,2021-04-30,0.046,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to EMEA,D011-1819-740D,,Usage,2021-04-01,2021-04-30,0.001,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Internet Ingress from Australia to Americas,773D-F52D-63CD,,Usage,2021-04-01,2021-04-30,16.315,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Frankfurt,CE4A-8D2C-F3C2,,Usage,2021-04-04,2021-04-30,0.015,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Americas,C8EA-1A86-3D28,,Usage,2021-04-01,2021-04-30,0.003,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Netherlands,C2F8-6C2C-1847,,Usage,2021-04-01,2021-04-30,0.001,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Region Ingress from London to Americas,8687-6D6B-5B8B,,Usage,2021-04-01,2021-04-30,0.019,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Frankfurt to Americas,BE6F-687A-D530,,Usage,2021-04-03,2021-04-30,0.002,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Google Egress from Americas to Americas,92CB-C25F-B1D1,,Usage,2021-04-01,2021-04-30,97.406,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 20.04 LTS (Focal Fossa) (RAM cost),A40C-DDB6-A932,,Usage,2021-04-01,2021-04-30,"5,754.019",gibibyte hour,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Network Intra Zone Ingress,9C76-A3FB-C60A,,Usage,2021-04-01,2021-04-30,203.301,gibibyte,0.000000,0.00,
,,,data8x-scratch,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 18.04 LTS (Bionic Beaver) (CPU cost),A227-50BC-4E7E,,Usage,2021-04-01,2021-04-30,"1,438.504",hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Intra Zone Ingress,9C76-A3FB-C60A,,Usage,2021-04-01,2021-04-30,"17,056.097",gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 20.04 LTS (Focal Fossa) (RAM cost),A40C-DDB6-A932,,Usage,2021-04-01,2021-04-30,"10,788.785",gibibyte hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (CPU cost),ABD6-FF7B-A404,,Usage,2021-04-01,2021-04-30,"21,925.968",hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (RAM cost),B0B5-6E19-13AE,,Usage,2021-04-01,2021-04-30,"1,061,921.358",gibibyte hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Google Egress from Americas to Americas,92CB-C25F-B1D1,,Usage,2021-04-01,2021-04-30,709.122,gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Ingress from EMEA to Americas,8E2F-8EE0-E9FD,,Usage,2021-04-01,2021-04-30,0.005,gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Shielded COS (CPU cost),8835-C41E-B3EA,,Usage,2021-04-01,2021-04-30,"180,804.91",hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Ingress from APAC to Americas,BBF8-C07D-1DF4,,Usage,2021-04-01,2021-04-30,0.92,gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (CPU cost),C268-6D50-D598,,Usage,2021-04-01,2021-04-30,"21,925.968",hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (CPU cost),7927-E3EC-DBBC,,Usage,2021-04-01,2021-04-30,"21,925.968",hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Americas,C8EA-1A86-3D28,,Usage,2021-04-01,2021-04-30,0.025,gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Ingress from Australia to Americas,773D-F52D-63CD,,Usage,2021-04-01,2021-04-30,220.809,gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to Frankfurt,CE4A-8D2C-F3C2,,Usage,2021-04-01,2021-04-30,0.001,gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Egress from Americas to EMEA,D011-1819-740D,,Usage,2021-04-01,2021-04-30,0.006,gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Ingress from APAC to Americas,7151-106A-2684,,Usage,2021-04-01,2021-04-30,101.834,gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Zone Ingress,D0CC-50DF-59D2,,Usage,2021-04-01,2021-04-30,"4,685.292",gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 20.04 LTS (Focal Fossa) (CPU cost),D39A-E0A6-C301,,Usage,2021-04-01,2021-04-30,"2,877.009",hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (CPU cost),DA21-2385-9025,,Usage,2021-04-01,2021-04-30,"180,804.91",hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (CPU cost),6934-30E8-A65F,,Usage,2021-04-01,2021-04-30,"180,804.91",hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Google Container Engine Node (RAM cost),5DEA-D962-E5F8,,Usage,2021-04-01,2021-04-30,"1,061,921.358",gibibyte hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu 20.04 LTS (Focal Fossa) (CPU cost),DF89-9851-3C54,,Usage,2021-04-01,2021-04-30,719.252,hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Virginia to Americas,587F-0E36-6A26,,Usage,2021-04-01,2021-04-30,0.005,gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Ingress via Carrier Peering Network - Americas Based,427E-B4F2-B5CF,,Usage,2021-04-01,2021-04-30,21.802,gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Ingress from Americas to Americas,E926-D07C-E1A4,,Usage,2021-04-01,2021-04-30,"1,468.296",gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Inter Region Ingress from Los Angeles to Americas,EB67-3CB7-1BF5,,Usage,2021-04-01,2021-04-29,0.074,gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS from Google (CPU cost),ECCC-9EE4-AEE4,,Usage,2021-04-01,2021-04-30,"21,925.968",hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS - PCID Whitelisted (RAM cost),3D41-4308-45C0,,Usage,2021-04-01,2021-04-30,"1,061,921.358",gibibyte hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Load Balancing: Forwarding Rule Service Charge in Americas,3B5E-586F-A3B4,,Usage,2021-04-01,2021-04-30,"2,157.757",hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Load Balancing: Data Processing Charge in Americas,F121-CBEF-58DD,,Usage,2021-04-01,2021-04-30,"2,921.589",gibibyte,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Licensing Fee for Container-Optimized OS from Google (RAM cost),F239-15CB-5B98,,Usage,2021-04-01,2021-04-30,"1,061,921.358",gibibyte hour,0.000000,0.00,
,,,ucb-datahub-2018,Compute Engine,6F81-5844-456A,Network Internet Ingress from EMEA to Americas,2F99-3A90-373B,,Usage,2021-04-01,2021-04-30,15.914,gibibyte,0.000000,0.00,
