"Time","Value"
2020-11-23 16:00:00,641552384
2020-11-23 22:00:00,914763776
2020-11-24 04:00:00,493572096
2020-11-24 10:00:00,627191808
2020-11-24 16:00:00,809193472
2020-11-24 22:00:00,1043492864
2020-11-25 04:00:00,1124982784
2020-11-25 10:00:00,1237368832
2020-11-25 16:00:00,1334919168
2020-11-25 22:00:00,1582923776
2020-11-26 04:00:00,1584955392
2020-11-26 10:00:00,1600774144
2020-11-26 16:00:00,1600536576
2020-11-26 22:00:00,1631051776
2020-11-27 04:00:00,1689272320
2020-11-27 10:00:00,1721458688
2020-11-27 16:00:00,1847042048
2020-11-27 22:00:00,1969258496
2020-11-28 04:00:00,2042306560
2020-11-28 10:00:00,2089443328
2020-11-28 16:00:00,2208292864
2020-11-28 22:00:00,2395848704
2020-11-29 04:00:00,2404442112
2020-11-29 10:00:00,2421743616
2020-11-29 16:00:00,2590179328
2020-11-29 22:00:00,2883330048
2020-11-30 04:00:00,3009986560
2020-11-30 10:00:00,3056656384
2020-11-30 16:00:00,3501801472
2020-11-30 22:00:00,3801350144
2020-12-01 04:00:00,409288704
2020-12-01 10:00:00,532324352
2020-12-01 16:00:00,975855616
2020-12-01 22:00:00,1410146304
2020-12-02 04:00:00,1524727808
2020-12-02 10:00:00,1662599168
2020-12-02 16:00:00,2231631872
2020-12-02 22:00:00,2672279552
2020-12-03 04:00:00,2843172864
2020-12-03 10:00:00,2968567808
2020-12-03 16:00:00,3572596736
2020-12-03 22:00:00,3983540224
2020-12-04 04:00:00,402644992
2020-12-04 10:00:00,589250560
2020-12-04 16:00:00,1056227328
2020-12-04 22:00:00,1447370752
2020-12-05 04:00:00,1555210240
2020-12-05 10:00:00,1576943616
2020-12-05 16:00:00,1690771456
2020-12-05 22:00:00,1830305792
2020-12-06 04:00:00,1873256448
2020-12-06 10:00:00,1900150784
2020-12-06 16:00:00,2041831424
2020-12-06 22:00:00,2214100992
2020-12-07 04:00:00,2278580224
2020-12-07 10:00:00,2332114944
2020-12-07 16:00:00,2595790848
2020-12-07 22:00:00,2838757376
2020-12-08 04:00:00,2937257984
2020-12-08 10:00:00,3002236928
2020-12-08 16:00:00,691527680
2020-12-08 22:00:00,995524608
2020-12-09 04:00:00,1113337856
2020-12-09 10:00:00,1145118720
2020-12-09 16:00:00,1472389120
2020-12-09 22:00:00,1690673152
2020-12-10 04:00:00,1815199744
2020-12-10 10:00:00,1891680256
2020-12-10 16:00:00,2064613376
2020-12-10 22:00:00,2208493568
2020-12-11 04:00:00,2271535104
2020-12-11 10:00:00,2320801792
2020-12-11 16:00:00,2506002432
2020-12-11 22:00:00,2716483584
2020-12-12 04:00:00,2791694336
2020-12-12 10:00:00,2813636608
2020-12-12 16:00:00,2952433664
2020-12-12 22:00:00,3038629888
2020-12-13 04:00:00,3103006720
2020-12-13 10:00:00,3121119232
2020-12-13 16:00:00,3316383744
2020-12-13 22:00:00,3560415232
2020-12-14 04:00:00,481906688
2020-12-14 10:00:00,565489664
2020-12-14 16:00:00,1338617856
2020-12-14 22:00:00,1448243200
2020-12-15 04:00:00,1546743808
2020-12-15 10:00:00,1604366336
2020-12-15 16:00:00,1778733056
2020-12-15 22:00:00,1905184768
2020-12-16 04:00:00,1930072064
